gameId,playId,nflId,tackle,assist,forcedFumble,pff_missedTackle,week,ballCarrierId,player_x,player_y,player_s,player_a,player_dir,ball_x,ball_y,ball_s,ball_a,ball_dir
2022101300,2082,46077,1,0,0,0,6,54563,40.69,45.4,6.96,3.55,12.77,40.89,46.0,7.37,2.51,24.73
2022101300,2487,52458,1,0,0,0,6,47859,41.6,40.71,0.99,3.91,249.04,36.36,38.52,5.51,3.51,87.93
2022101300,2541,45345,1,0,0,0,6,53687,69.16,23.75,2.47,5.05,304.75,67.56,24.77,1.07,4.27,172.51
2022101300,2610,54504,1,0,0,0,6,52474,83.74,38.7,2.7,3.63,4.16,79.77,35.66,6.42,2.62,64.76
2022101300,2887,43373,1,0,0,0,6,53646,34.44,48.89,0.78,1.26,80.21,33.71,48.55,0.72,0.5,62.14
2022101300,3231,53642,1,0,0,0,6,53440,34.26,41.1,7.65,4.01,5.48,32.44,41.96,9.22,2.24,15.07
2022101300,3894,46077,1,0,0,0,6,43291,109.01,24.69,0.54,1.15,328.09,110.15,23.95,0.01,0.05,297.63
2022101600,132,43405,1,0,0,0,6,54616,37.63,31.89,2.14,0.53,359.87,37.52,32.2,2.69,1.92,356.43
2022101600,376,53469,1,0,0,0,6,46377,53.48,18.18,5.15,2.83,236.8,38.27,18.81,6.16,3.77,116.31
2022101600,1304,46757,1,0,0,0,6,42345,48.91,10.81,6.02,2.92,202.95,41.17,11.22,8.3,0.57,154.59
2022101600,1418,53609,1,0,0,0,6,42345,60.68,17.56,6.14,1.74,1.7,52.64,27.22,8.07,4.12,96.13
2022101600,1909,46091,1,0,0,0,6,40078,75.5,27.69,2.25,1.08,94.35,75.82,28.02,1.24,1.84,55.82
2022101600,2008,44938,1,0,0,0,6,54616,54.49,27.76,6.78,2.36,168.77,52.31,23.18,6.09,2.33,138.09
2022101600,2223,53469,1,0,0,0,6,47819,79.78,18.71,2.09,5.32,130.58,85.1,18.06,6.0,3.2,271.18
2022101600,2741,38868,1,0,0,0,6,54473,56.81,38.48,1.54,0.76,21.6,57.45,38.21,1.74,1.62,55.99
2022101600,2789,54526,1,0,0,0,6,54042,56.26,25.27,6.61,1.16,193.68,57.62,22.37,5.07,3.55,234.6
2022101600,3015,53577,1,0,0,0,6,41291,32.21,28.28,1.79,1.35,340.14,30.84,29.69,1.61,2.28,82.91
2022101601,106,47863,1,0,0,0,6,53549,46.09,25.36,1.51,0.93,0.18,41.9,29.06,4.77,2.54,119.33
2022101601,180,54543,1,0,0,0,6,53549,67.43,29.92,2.08,0.47,162.44,67.38,30.25,2.16,4.04,132.08
2022101601,646,52445,1,0,0,0,6,52595,36.86,41.13,6.65,1.75,356.12,38.94,40.84,9.32,3.41,342.93
2022101601,1064,43435,1,0,0,0,6,43380,92.71,21.17,0.11,0.56,209.62,92.42,21.51,1.12,1.65,125.26
2022101601,1109,54543,1,0,0,0,6,53549,86.57,30.04,0.17,4.25,274.18,87.57,30.12,3.36,2.53,209.61
2022101601,1500,53455,1,0,0,0,6,48097,66.37,42.12,8.8,4.36,1.39,67.75,43.47,7.36,1.18,333.18
2022101601,2272,43435,1,0,0,0,6,46104,88.49,25.37,5.0,1.85,24.15,89.56,25.72,4.32,4.22,325.49
2022101601,3300,47863,1,0,0,0,6,53549,51.26,41.14,7.37,0.72,347.62,52.18,42.59,6.64,1.46,349.01
2022101601,3676,54665,1,0,0,0,6,46104,91.35,29.73,4.25,1.82,30.65,90.51,31.76,5.45,3.02,67.84
2022101602,2296,46211,1,0,0,0,6,44995,64.16,2.04,1.67,2.76,270.67,64.53,2.0,1.75,2.37,261.75
2022101602,3099,46186,1,0,0,0,6,45635,40.03,7.05,5.09,1.13,177.77,40.2,7.72,5.09,1.3,172.8
2022101602,3166,41270,1,0,0,0,6,44995,47.12,22.68,1.03,0.42,355.61,41.77,26.53,3.69,4.41,83.6
2022101602,3257,54469,1,0,0,0,6,53514,77.63,6.81,1.75,2.44,243.78,73.08,11.32,7.17,3.01,168.84
2022101602,3486,54487,1,0,0,0,6,54501,52.83,30.33,4.14,1.86,298.62,54.37,34.42,6.31,2.08,252.8
2022101602,3662,47795,1,0,0,0,6,54501,15.61,32.62,1.55,3.01,327.28,14.68,32.49,2.2,2.37,339.27
2022101603,552,54704,1,0,0,0,6,52733,49.76,26.78,4.89,3.78,117.01,59.38,25.51,6.1,0.76,229.71
2022101603,850,44902,1,0,0,0,6,52442,74.82,42.97,9.68,1.66,26.74,74.6,44.2,9.07,2.43,32.0
2022101603,940,44902,1,0,0,0,6,54518,21.38,33.34,7.59,1.89,201.27,21.11,33.09,5.76,3.19,215.56
2022101603,1748,46269,1,0,0,0,6,53703,20.51,38.94,4.29,5.53,343.15,23.72,37.56,6.97,5.82,311.19
2022101603,1851,38843,1,0,0,0,6,44849,30.84,8.94,4.06,3.48,199.3,29.44,8.93,4.16,3.02,156.96
2022101603,1957,46269,1,0,0,0,6,52442,67.3,35.05,0.34,6.83,128.93,68.21,27.9,7.35,2.1,350.31
2022101603,2279,44957,1,0,0,0,6,52733,64.56,24.61,4.25,0.86,49.62,65.02,25.3,4.01,3.23,86.18
2022101603,3664,43296,1,0,0,0,6,52733,47.47,33.41,4.17,0.12,334.42,48.82,34.52,5.29,1.0,297.1
2022101603,3720,45287,1,0,0,0,6,53430,31.71,9.65,6.77,3.65,197.92,35.06,7.69,9.03,2.99,211.19
2022101603,3746,54704,1,0,0,0,6,53454,21.94,45.95,4.09,4.7,352.55,25.01,46.67,5.24,1.85,294.87
2022101603,3960,44902,1,0,0,0,6,47842,68.49,25.91,4.65,1.68,253.93,67.14,25.43,1.11,2.68,195.49
2022101603,4190,46304,1,0,0,0,6,44835,69.5,19.75,2.11,5.04,155.09,77.03,12.91,6.17,2.45,351.64
2022101604,181,53554,1,0,0,0,6,43454,47.55,7.84,7.48,2.41,199.52,44.97,5.18,6.34,2.59,201.53
2022101604,319,42388,1,0,0,0,6,46203,75.18,32.93,4.36,0.71,336.27,74.04,33.12,4.88,4.16,37.57
2022101604,421,46142,1,0,0,0,6,44853,103.96,13.65,7.82,0.91,175.09,106.25,12.48,8.1,1.59,182.32
2022101604,1478,52478,1,0,0,0,6,45094,81.89,50.99,3.91,6.22,356.88,82.13,51.16,4.24,2.97,16.76
2022101605,1360,47855,1,0,0,0,6,44879,88.15,30.5,4.17,3.26,353.69,88.19,31.55,4.73,1.19,37.6
2022101605,1796,53540,1,0,0,0,6,44879,36.54,25.75,5.34,0.95,166.69,36.22,23.34,4.49,3.9,142.05
2022101605,1909,43299,1,0,0,0,6,53098,66.26,16.95,1.65,2.48,96.48,66.74,17.03,1.71,2.15,80.55
2022101605,2837,53489,1,0,0,0,6,52409,97.07,22.0,0.06,0.19,274.99,92.05,23.82,0.22,1.07,122.45
2022101605,3218,53535,1,0,0,0,6,44879,94.12,28.66,3.85,1.38,315.86,92.0,29.19,4.58,1.68,55.22
2022101605,3347,40017,1,0,0,0,6,43344,69.07,34.57,5.45,2.55,36.15,72.68,35.16,3.51,3.77,344.82
2022101606,519,44893,1,0,0,0,6,43415,75.71,25.73,5.02,4.51,352.3,76.67,26.04,3.8,3.87,314.57
2022101606,1127,53533,1,0,0,0,6,45186,61.89,42.19,6.55,1.56,14.48,63.27,42.32,8.11,2.16,349.98
2022101606,1763,52479,1,0,0,0,6,47789,85.27,22.79,0.96,2.94,291.49,87.46,23.07,4.11,2.29,250.31
2022101606,1918,54470,1,0,0,0,6,43362,25.11,33.65,4.41,2.55,113.11,24.71,32.16,6.74,2.97,71.57
2022101606,2324,44830,1,0,0,0,6,46101,102.64,7.64,5.84,1.67,191.0,100.92,7.54,7.28,0.43,160.62
2022101606,2669,44999,1,0,0,0,6,46071,17.73,43.4,7.54,1.26,356.74,23.77,45.55,8.26,3.14,354.23
2022101606,2919,52444,1,0,0,0,6,43362,25.5,44.02,7.57,2.59,350.95,31.55,46.52,8.32,1.78,312.94
2022101606,3249,52506,1,0,0,0,6,46071,101.1,23.74,4.95,0.78,183.33,100.1,21.18,2.87,1.01,62.7
2022101607,143,46132,1,0,0,0,6,54517,53.62,5.3,4.52,1.34,219.22,49.94,5.45,3.27,2.44,192.5
2022101607,489,46097,1,0,0,0,6,44816,71.03,13.02,2.73,1.97,127.85,75.66,14.01,8.02,2.2,244.92
2022101607,2245,45395,1,0,0,0,6,44816,86.51,27.78,5.28,2.59,25.67,88.21,30.13,3.6,3.34,256.11
2022101607,3355,38588,1,0,0,0,6,54673,32.18,24.64,8.84,3.89,284.43,31.08,25.32,7.49,3.51,270.04
2022101607,3673,53674,1,0,0,0,6,44816,82.77,13.23,1.73,5.69,181.01,84.45,11.83,4.51,4.22,145.46
2022101607,3939,41915,1,0,0,0,6,53453,71.41,39.39,5.24,0.87,336.02,71.23,40.24,3.54,1.93,325.99
2022101608,294,48026,1,0,0,0,6,44820,82.52,26.91,5.43,4.03,300.76,80.19,27.66,3.5,2.14,45.2
2022101608,315,38577,1,0,0,0,6,44820,79.34,41.89,7.57,1.3,12.39,79.83,42.81,7.05,1.67,13.48
2022101608,2422,45004,1,0,0,0,6,44881,76.68,45.58,7.41,1.67,340.32,79.06,47.14,9.26,1.95,310.8
2022101608,3206,53532,1,0,0,0,6,44820,76.18,26.85,5.31,2.41,29.61,77.88,27.42,6.43,2.95,326.15
2022101609,62,54618,1,0,0,0,6,53478,87.42,4.75,5.12,0.85,131.56,93.75,2.33,2.99,1.66,239.78
2022101609,226,47941,1,0,0,0,6,47784,11.96,43.58,5.54,0.66,6.97,15.04,42.56,6.95,0.71,353.74
2022101609,1077,46521,1,0,0,0,6,39987,41.89,15.88,6.1,1.47,172.3,54.92,14.65,8.03,2.04,214.01
2022101609,1311,41464,1,0,0,0,6,47784,57.06,31.04,1.79,0.65,276.16,53.21,30.38,1.81,4.25,80.1
2022101609,2635,46711,1,0,0,0,6,39983,54.02,22.78,3.21,2.68,1.37,52.64,21.47,3.54,4.88,281.86
2022101609,3269,47941,1,0,0,0,6,47808,86.05,5.01,2.4,3.84,208.75,83.57,4.56,1.72,2.59,167.34
2022101609,3371,37084,1,0,0,0,6,54506,75.76,31.94,4.47,2.05,141.59,81.87,28.94,2.81,3.69,225.9
2022101609,3557,45008,1,0,0,0,6,54506,57.33,21.16,3.33,2.5,180.91,57.13,20.69,3.12,3.25,205.7
2022101609,3824,52456,1,0,0,0,6,53478,49.84,21.0,4.93,1.67,181.28,45.01,20.58,5.37,5.39,163.11
2022101610,831,53487,1,0,0,0,6,47857,35.78,32.74,3.24,1.95,317.92,37.52,33.23,5.99,2.1,300.91
2022101610,2955,43308,1,0,0,0,6,40011,18.83,32.94,2.66,1.49,193.01,20.79,30.91,4.88,2.51,250.76
2022101610,3269,40166,1,0,0,0,6,40011,67.72,23.06,1.02,0.9,85.35,67.84,22.92,1.27,0.86,99.4
2022101610,3430,37075,1,0,0,0,6,44822,79.73,31.21,6.52,4.79,41.65,80.98,33.39,4.15,3.55,31.26
2022101611,225,52459,1,0,0,0,6,47834,48.88,13.8,7.83,1.15,6.4,48.35,14.83,6.95,1.76,17.41
2022101611,464,52490,1,0,0,0,6,46270,27.67,33.11,4.98,2.74,2.36,27.35,34.54,5.75,1.92,61.09
2022101611,509,53441,1,0,0,0,6,47836,56.76,33.66,5.02,3.25,6.46,56.65,34.7,3.46,4.39,332.44
2022101611,621,44827,1,0,0,0,6,47834,81.94,8.72,6.47,3.75,188.6,76.27,7.01,7.86,2.39,136.64
2022101611,768,43533,1,0,0,0,6,47834,96.7,8.87,4.52,4.03,156.04,96.44,8.49,4.69,2.99,139.36
2022101611,1010,44827,1,0,0,0,6,46270,25.51,41.13,8.27,2.59,12.62,31.24,44.0,8.37,3.2,338.0
2022101611,1368,46188,1,0,0,0,6,47911,29.91,21.54,6.38,2.56,27.07,29.08,23.37,4.93,1.63,43.8
2022101611,1460,44827,1,0,0,0,6,53439,44.89,20.09,5.81,3.25,1.52,48.3,22.01,6.06,1.7,326.43
2022101611,2736,53618,1,0,0,0,6,47911,62.12,30.87,2.36,1.12,10.26,60.36,33.46,2.92,3.67,58.69
2022101611,3279,53441,1,0,0,0,6,47834,97.94,9.5,8.09,0.8,139.06,97.76,6.96,5.89,0.65,98.8
2022101700,318,41231,1,0,0,0,6,42358,22.81,24.25,1.35,2.01,121.19,22.92,24.92,1.77,4.16,143.16
2022101700,733,41269,1,0,0,0,6,40129,22.85,47.66,3.52,3.4,351.78,21.53,48.24,4.18,3.03,26.94
2022101700,1000,35459,1,0,0,0,6,48456,58.36,38.53,9.02,0.59,355.79,61.31,41.63,7.36,2.01,332.52
2022100904,691,54513,1,0,0,0,5,52430,64.08,7.45,7.4,2.07,227.74,62.07,2.44,4.62,2.64,247.4
2022100904,1247,45345,1,0,0,0,5,44853,93.93,9.92,6.7,1.95,133.15,93.24,5.13,6.65,2.39,64.84
2022100904,1536,54513,1,0,0,0,5,44853,35.86,11.4,6.03,4.53,188.34,32.47,11.14,8.37,2.61,149.52
2022100904,2131,42431,1,0,0,0,5,47856,43.78,33.82,3.98,0.41,13.4,43.65,34.65,4.39,2.92,24.27
2022100904,2355,54513,1,0,0,0,5,44853,50.55,8.57,6.23,3.71,152.44,55.77,8.35,8.12,1.61,201.85
2022100904,2532,42431,1,0,0,0,5,47856,54.03,49.25,3.46,1.56,351.53,54.0,49.79,4.02,2.82,16.54
2022100904,3413,45345,1,0,0,0,5,44853,86.68,14.21,4.62,4.78,190.25,85.9,14.38,3.79,4.72,149.13
2022100905,437,43700,1,0,0,0,5,43290,33.5,41.17,7.71,3.22,7.82,44.49,42.01,8.53,0.46,330.3
2022100905,515,44888,1,0,0,0,5,53549,14.37,27.34,1.95,2.06,128.07,12.2,23.79,1.94,4.57,90.16
2022100905,761,53501,1,0,0,0,5,53549,24.36,24.77,3.21,3.02,7.11,24.31,25.37,3.68,3.24,356.8
2022100905,1516,46259,1,0,0,0,5,48097,80.29,40.91,7.15,2.42,2.61,88.1,41.63,8.28,2.68,337.52
2022100905,2093,43522,1,0,0,0,5,43584,67.5,31.68,3.12,2.54,245.2,63.17,29.82,1.59,2.32,134.31
2022100905,2185,43700,1,0,0,0,5,53541,79.35,14.05,5.36,4.43,218.24,75.58,15.59,7.15,2.44,168.55
2022100905,2288,47900,1,0,0,0,5,53549,63.3,21.18,2.49,2.98,173.19,63.88,21.25,2.12,1.67,169.68
2022100905,2546,54550,1,0,0,0,5,53541,96.65,22.58,2.85,4.21,263.82,91.81,21.4,4.16,2.07,13.58
2022100906,594,46711,1,0,0,0,5,53098,75.98,41.45,2.43,2.99,80.11,76.09,41.32,1.66,0.63,43.73
2022100906,1301,47871,1,0,0,0,5,37101,41.22,27.9,3.55,2.19,353.6,37.14,29.08,6.44,2.62,54.52
2022100906,1927,46487,1,0,0,0,5,37110,70.1,24.37,1.19,1.65,159.92,68.54,23.66,2.19,2.34,100.4
2022100906,2058,43409,1,0,0,0,5,52552,46.33,33.13,2.72,1.03,326.56,46.02,33.81,2.72,2.6,351.57
2022100906,3654,48198,1,0,0,0,5,44879,42.06,34.6,2.57,2.52,156.78,42.37,34.5,1.65,3.61,132.87
2022100907,641,52438,1,0,0,0,5,44817,52.86,3.13,7.44,4.49,129.25,53.65,1.79,4.39,2.45,96.84
2022100907,895,41243,1,0,0,0,5,46671,74.99,19.29,5.32,0.52,126.06,77.13,17.86,0.7,1.38,139.33
2022100907,1406,41243,1,0,0,0,5,42718,45.32,41.29,6.58,5.08,29.11,44.63,42.54,7.62,0.46,67.24
2022100907,1587,43321,1,0,0,0,5,53536,16.86,25.26,2.0,1.26,309.21,17.67,26.44,5.91,1.51,282.41
2022100907,2780,47796,1,0,0,0,5,53536,84.86,19.54,1.92,2.45,189.67,84.87,18.8,3.14,1.68,192.58
2022100908,106,53577,1,0,0,0,5,44816,77.27,21.6,1.61,1.7,166.57,78.96,21.53,4.98,0.54,224.12
2022100908,369,52527,1,0,0,0,5,44816,86.55,22.3,1.05,5.92,241.41,87.84,23.81,6.08,3.78,240.03
2022100908,459,52527,1,0,0,0,5,44816,44.13,28.47,4.71,1.9,167.55,52.04,26.98,5.82,2.2,225.97
2022100908,574,53469,1,0,0,0,5,54571,25.23,26.04,2.57,3.91,122.7,23.9,26.32,2.02,2.93,194.17
2022100908,1277,43306,1,0,0,0,5,46992,73.7,18.61,4.17,3.4,145.16,74.78,16.72,2.62,3.88,16.94
2022100908,1343,46132,1,0,0,0,5,53612,62.32,47.83,3.8,4.99,67.38,64.49,46.86,5.49,2.89,348.58
2022100908,1498,52542,1,0,0,0,5,54571,41.14,5.02,2.4,5.25,157.93,41.12,4.94,4.21,2.15,133.42
2022100908,1570,53469,1,0,0,0,5,44896,85.89,41.55,4.83,5.07,299.75,84.57,41.52,1.97,3.61,55.1
2022100908,2830,54523,1,0,0,0,5,44816,99.19,25.85,4.58,2.62,177.84,99.87,25.33,5.63,1.43,200.42
2022100908,2968,46159,1,0,0,0,5,54042,92.82,36.09,3.19,2.21,349.88,89.69,35.68,4.66,2.43,36.94
2022100908,3582,38588,1,0,0,0,5,54616,57.58,24.12,2.04,1.6,137.22,57.74,23.74,2.08,5.93,209.95
2022100909,846,53451,1,0,0,0,5,44852,39.33,47.81,4.07,3.81,351.9,41.6,47.94,4.28,4.78,324.76
2022100909,1216,52637,1,0,0,0,5,46506,78.96,21.54,2.39,1.15,163.12,78.92,20.94,2.35,3.5,199.97
2022100909,1603,42331,1,0,0,0,5,43334,66.93,15.13,4.71,0.99,165.1,67.87,14.6,7.21,2.36,195.46
2022100909,2539,47809,1,0,0,0,5,43334,84.98,33.89,1.13,1.19,259.84,84.33,34.38,1.11,4.05,305.15
2022100909,2945,43373,1,0,0,0,5,39989,64.89,43.57,6.43,1.61,329.88,61.79,43.96,6.2,1.73,15.04
2022100909,3012,52641,1,0,0,0,5,43334,66.74,19.52,2.75,2.28,340.93,64.13,23.52,4.13,4.48,69.8
2022100910,355,42470,1,0,0,0,5,40078,87.75,31.26,4.03,2.93,26.46,88.26,32.29,2.75,4.37,262.03
2022100910,550,46157,1,0,0,0,5,44901,66.02,21.7,2.02,1.36,8.64,65.64,22.29,0.83,4.1,27.41
2022100910,875,42368,1,0,0,0,5,42416,88.06,26.06,4.44,2.58,5.46,88.43,26.54,4.1,3.57,64.59
2022100910,1283,46757,1,0,0,0,5,52858,35.77,37.78,0.98,2.09,93.17,35.68,37.99,3.13,2.95,86.51
2022100910,2153,47931,1,0,0,0,5,44820,58.88,10.08,7.62,4.04,177.58,56.54,7.85,7.63,2.18,137.93
2022100910,3982,48117,1,0,0,0,5,52858,78.49,25.06,4.46,3.81,187.58,80.52,22.17,3.6,0.2,205.25
2022100911,61,43378,1,0,0,0,5,44917,27.99,32.4,1.12,0.28,140.65,27.08,31.31,3.85,3.03,79.95
2022100911,82,54478,1,0,0,0,5,39983,28.98,35.65,6.46,2.63,34.78,29.07,40.9,4.52,4.32,80.97
2022100911,364,48473,1,0,0,0,5,47836,21.0,22.4,2.98,1.24,211.85,20.94,22.62,2.31,2.1,215.15
2022100911,551,53565,1,0,0,0,5,52461,62.8,18.59,3.42,2.45,75.59,70.21,23.27,2.81,4.53,197.93
2022100911,591,48516,1,0,0,0,5,52630,23.91,35.27,7.74,1.51,356.52,20.46,37.04,7.96,2.98,30.34
2022100911,612,47888,1,0,0,0,5,39983,34.31,29.65,6.15,0.11,158.24,35.35,29.06,1.42,2.87,99.35
2022100911,1970,46199,1,0,0,0,5,53478,73.58,16.44,7.35,1.37,208.09,73.58,13.24,5.68,2.11,230.26
2022100911,2513,52416,1,0,0,0,5,53439,32.78,2.65,2.5,7.34,90.59,33.51,3.18,1.73,4.78,60.66
2022100911,2682,35452,1,0,0,0,5,47784,53.67,7.42,1.26,2.56,190.25,44.51,11.31,8.15,2.02,134.81
2022100911,3434,46521,1,0,0,0,5,52461,49.99,31.45,3.74,5.55,85.63,46.23,28.76,6.33,3.34,91.05
2022100911,3943,39984,1,0,0,0,5,47808,44.93,16.32,3.21,5.75,68.64,48.05,16.14,1.54,4.18,224.11
2022100912,188,46088,1,0,0,0,5,52460,82.39,22.72,1.78,2.05,246.49,82.3,23.06,0.56,2.18,286.36
2022100912,275,43533,1,0,0,0,5,43399,57.5,51.51,4.2,4.72,1.01,58.22,51.92,2.41,3.51,327.65
2022100912,597,43478,1,0,0,0,5,52460,19.23,33.87,2.96,2.88,140.02,21.39,30.89,2.91,2.74,307.46
2022100912,1299,52512,1,0,0,0,5,52425,66.17,24.15,3.8,4.72,15.93,71.44,30.12,6.44,1.67,215.15
2022100912,3114,52512,1,0,0,0,5,43293,82.97,28.89,2.74,6.04,244.87,81.05,27.76,3.12,5.46,41.84
2022100912,3556,47996,1,0,0,0,5,44881,39.44,35.56,4.85,2.99,162.11,45.25,33.2,5.37,1.12,186.99
2022100913,538,46123,1,0,0,0,5,52463,56.71,42.27,5.55,1.91,19.77,56.11,42.82,5.67,1.05,20.91
2022100913,692,52473,1,0,0,0,5,52500,56.85,8.48,7.14,2.47,205.89,52.86,4.7,3.75,1.75,150.1
2022100913,721,44915,1,0,0,0,5,46101,57.28,20.57,2.52,3.76,114.96,60.37,20.94,6.4,2.6,98.89
2022100913,1316,44854,1,0,0,0,5,44860,46.33,41.72,6.58,1.58,17.58,44.55,42.44,7.81,2.68,33.22
2022100913,1528,46123,1,0,0,0,5,52500,79.0,48.73,6.15,1.1,335.03,81.03,49.41,6.11,1.67,315.37
2022100913,2583,41363,1,0,0,0,5,44927,32.59,27.85,2.24,1.08,316.24,33.91,30.12,4.8,1.02,262.44
2022100913,2869,44872,1,0,0,0,5,46155,33.26,43.83,2.5,2.29,117.42,33.42,41.75,6.33,2.49,24.3
2022100913,3036,46215,1,0,0,0,5,46155,44.3,14.32,9.98,0.54,183.72,45.16,13.02,9.06,1.85,188.01
2022100913,3128,43350,1,0,0,0,5,43362,28.85,24.99,1.62,3.57,12.78,30.09,25.48,4.1,1.25,302.65
2022100913,3407,52627,1,0,0,0,5,53434,66.98,41.9,4.44,4.25,345.82,65.54,42.16,5.61,3.12,49.94
2022101000,57,48259,1,0,0,0,5,47807,33.91,24.39,4.92,2.96,341.9,30.99,27.67,4.88,2.23,65.55
2022101000,812,48259,1,0,0,0,5,47749,66.54,8.29,7.94,2.19,187.2,64.23,3.09,3.89,1.36,157.79
2022101000,1022,38551,1,0,0,0,5,54716,33.41,31.31,2.88,3.34,6.83,32.51,30.36,5.53,2.23,41.91
2022101000,1172,48259,1,0,0,0,5,47932,48.18,8.07,6.88,1.75,148.84,53.2,2.6,1.23,4.77,185.64
2022101000,1646,54568,1,0,0,0,5,47807,84.3,34.81,0.68,1.99,343.49,84.91,33.82,4.84,3.34,306.19
2022101000,1731,53487,1,0,0,0,5,47807,65.2,33.96,5.39,1.21,59.87,65.48,34.16,3.92,4.95,32.41
2022101000,2866,46144,1,0,0,0,5,47807,84.14,22.78,1.05,0.95,192.22,84.79,22.15,3.2,1.57,212.68
2022101000,3648,47984,1,0,0,0,5,41265,70.71,6.75,6.51,1.84,241.59,56.77,10.89,8.45,1.51,158.94
2022101000,3906,52546,1,0,0,0,5,47807,31.87,23.48,2.22,4.19,343.42,24.02,28.71,5.97,1.83,105.28
2022101300,477,53642,1,0,0,0,6,47856,35.99,30.94,4.65,4.93,167.83,36.76,29.72,5.22,1.45,250.84
2022101300,547,52637,1,0,0,0,6,47856,29.35,31.06,3.0,3.75,296.69,29.36,30.12,6.19,1.67,311.78
2022101300,589,52624,1,0,0,0,6,47856,15.67,21.1,0.93,0.67,122.27,16.04,21.4,2.83,2.67,242.64
2022101300,1297,46077,1,0,0,0,6,47859,86.82,45.03,8.16,2.33,317.93,86.81,48.57,8.72,1.93,303.34
2022101300,1731,42443,1,0,0,0,6,43722,33.19,21.77,1.42,1.69,262.19,36.03,23.5,4.34,2.69,279.34
2022101300,1877,44829,1,0,0,0,6,53440,30.35,27.36,3.14,1.27,121.08,29.78,25.75,4.17,4.99,79.59
2022101300,2589,46077,1,0,0,0,6,52474,78.6,21.08,3.65,1.1,200.34,72.47,21.12,5.12,3.78,149.61
2022101300,3329,47956,1,0,0,0,6,47856,53.04,38.73,7.01,0.83,11.3,49.98,40.66,7.94,2.47,51.55
2022101300,3371,52624,1,0,0,0,6,47856,66.61,31.28,1.21,4.33,208.33,65.8,30.62,4.21,5.48,62.28
2022101600,910,38592,1,0,0,0,6,52433,41.19,16.9,1.23,1.88,76.0,41.09,16.36,1.38,2.45,82.85
2022101600,1623,53469,1,0,0,0,6,52625,81.54,40.34,1.01,6.77,179.71,85.18,37.54,6.23,2.82,279.31
2022101600,1669,46091,1,0,0,0,6,41291,70.21,27.89,0.02,0.02,138.66,77.73,29.8,0.03,0.35,261.7
2022101600,2447,53609,1,0,0,0,6,41808,32.77,41.82,7.95,3.06,349.96,32.05,42.59,7.05,1.45,25.78
2022101600,3318,46823,1,0,0,0,6,42416,92.12,19.25,4.91,2.82,198.34,88.72,17.64,5.05,5.41,109.14
2022101600,3391,43405,1,0,0,0,6,54616,80.9,36.03,2.87,1.97,328.48,83.03,35.37,5.23,1.06,287.33
2022101601,271,53455,1,0,0,0,6,53549,96.78,27.87,0.9,4.62,125.45,97.12,27.3,1.14,4.89,190.71
2022101601,408,52496,1,0,0,0,6,53549,108.88,26.93,1.65,1.25,314.9,108.86,27.93,2.78,3.29,97.73
2022101601,979,53467,1,0,0,0,6,46104,34.97,17.35,2.78,2.77,203.02,38.34,15.42,4.09,4.61,260.76
2022101601,1163,44813,1,0,0,0,6,54515,71.51,24.72,5.25,3.89,243.86,70.15,23.15,3.61,6.92,279.0
2022101601,1552,52505,1,0,0,0,6,42357,60.95,23.88,4.43,2.32,214.8,61.82,18.44,7.06,2.09,320.03
2022101601,3023,52991,1,0,0,0,6,46104,53.23,47.88,4.13,3.4,346.77,56.08,49.57,6.97,1.26,309.9
2022101601,4304,47938,1,0,0,0,6,47605,45.93,11.17,7.57,1.42,195.38,42.09,9.13,5.96,2.04,156.79
2022101602,233,53458,1,0,0,0,6,53536,80.45,45.21,6.08,5.13,28.7,82.79,45.66,6.77,2.21,337.52
2022101602,304,47786,1,0,0,0,6,44995,26.66,29.45,3.97,2.63,330.23,26.26,29.44,3.5,5.35,5.29
2022101602,402,47804,1,0,0,0,6,54501,77.69,43.84,1.29,1.14,344.75,77.24,44.33,1.59,1.94,6.97
2022101602,960,47786,1,0,0,0,6,52470,79.97,27.02,2.19,1.66,181.83,80.26,26.67,2.04,0.26,165.48
2022101602,1233,46186,1,0,0,0,6,45635,43.33,18.44,4.1,2.41,114.18,46.11,16.51,1.35,2.29,322.33
2022101602,1520,43338,1,0,0,0,6,54501,94.1,8.08,5.89,2.66,174.99,89.59,5.44,5.14,2.27,164.42
2022101602,1800,54487,1,0,0,0,6,54501,58.37,47.69,9.03,3.58,39.07,59.0,48.61,8.5,4.16,47.75
2022101602,1952,53583,1,0,0,0,6,37139,52.99,8.06,4.19,0.74,179.29,56.53,6.78,7.28,3.18,201.07
2022101602,2230,47881,1,0,0,0,6,44995,81.42,28.9,5.31,2.87,25.24,83.18,29.03,4.32,4.32,317.57
2022101602,2251,53583,1,0,0,0,6,52502,75.5,15.9,3.91,1.01,310.72,75.82,17.53,2.86,1.39,261.76
2022101602,2837,41243,1,0,0,0,6,44995,43.63,9.31,8.49,2.75,212.91,44.73,5.61,8.12,3.34,240.42
2022101602,3398,53583,1,0,0,0,6,45635,71.18,16.07,2.07,4.62,311.33,69.06,18.0,1.99,4.69,96.45
2022101603,597,47872,1,0,0,0,6,44978,19.72,14.01,8.87,1.07,209.61,21.86,9.71,8.88,1.5,257.01
2022101603,1724,54492,1,0,0,0,6,53703,23.76,16.61,5.63,3.91,190.21,23.63,16.02,5.17,1.13,205.83
